Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4
SST-5,2300,AHSP-OnlyMean,45,0.4851447155425978,0.4851447155425978,0.49,0.49000000000000005,0.4705844057360231,0.7855390624999999,207.29753255844116,1.423915147781372,2186.4921875,4.537484,0.4125,0.3924050632911393,0.40993788819875776,0.4794520547945205,0.7314285714285713
SST-5,2300,AHSP-OnlyMean,123,0.5031354246716407,0.5031354246716407,0.5025,0.5025000000000001,0.4952983427369458,0.8170859374999999,192.73090028762817,1.4094586372375488,2181.1796875,4.537484,0.5521472392638036,0.4375,0.4155844155844156,0.4523809523809524,0.6580645161290323
SST-5,2300,AHSP-OnlyMean,789,0.5056615459842713,0.5056615459842712,0.515,0.515,0.4904117461339511,0.8182109375,169.41540455818176,1.4673466682434082,2182.5546875,4.537484,0.5773195876288659,0.4347826086956522,0.3768115942028986,0.4606060606060606,0.6787878787878787
SST-5,2300,AHSP-OnlyMean,2024,0.515433845274113,0.515433845274113,0.52,0.5199999999999999,0.5056226969592406,0.8126875,137.83394956588745,1.4821035861968994,2182.4296875,4.537484,0.4929577464788733,0.5168539325842697,0.4081632653061225,0.4691358024691358,0.6900584795321637
SST-5,2300,AHSP-OnlyMean,1001,0.510374574072053,0.510374574072053,0.5125,0.5125,0.497209526372828,0.8215390625,169.44007468223572,1.4759242534637451,2323.83984375,4.537484,0.5764705882352941,0.4090909090909091,0.41830065359477125,0.4949494949494949,0.6530612244897959
SST-5,2300,AHSP-OnlyAttn,45,0.4775567533099815,0.47755675330998143,0.485,0.485,0.4632186974942521,0.7635703125,232.34994053840637,1.581479549407959,2189.2548828125,4.537484,0.4000000000000001,0.37837837837837834,0.41463414634146345,0.48366013071895425,0.7111111111111111
SST-5,2300,AHSP-OnlyAttn,123,0.5040067448698954,0.5040067448698955,0.505,0.5050000000000001,0.49466759329781135,0.8144843749999999,198.40265703201294,1.5423996448516846,2181.7548828125,4.537484,0.5508982035928144,0.4258064516129032,0.41830065359477125,0.4457831325301205,0.679245283018868
SST-5,2300,AHSP-OnlyAttn,789,0.5023816945789631,0.5023816945789631,0.51,0.51,0.4873811915074862,0.8173125000000001,170.72245001792908,1.4459517002105713,2180.3486328125,4.537484,0.582010582010582,0.42028985507246375,0.36619718309859156,0.47674418604651164,0.6666666666666666
SST-5,2300,AHSP-OnlyAttn,2024,0.5343847756772363,0.5343847756772363,0.5375,0.5375,0.526886299267497,0.8039999999999999,218.73774671554565,1.4456307888031006,2188.3876953125,4.537484,0.5176470588235293,0.48484848484848486,0.4929577464788733,0.4705882352941177,0.7058823529411765
SST-5,2300,AHSP-OnlyAttn,1001,0.5124445727118687,0.5124445727118687,0.515,0.515,0.4989676205642591,0.821703125,164.63491344451904,1.4281072616577148,2331.5615234375,4.537484,0.5930232558139535,0.4122137404580153,0.4155844155844156,0.5025125628140703,0.6388888888888888
SST-5,2300,AHSP-Max+Mean,45,0.46945620319114295,0.46945620319114295,0.475,0.475,0.45064902393226086,0.8030781250000001,183.73934936523438,1.4184353351593018,2202.1796875,5.717132,0.4457831325301205,0.2972972972972973,0.4054054054054054,0.5,0.6987951807228916
SST-5,2300,AHSP-Max+Mean,123,0.5165753400736092,0.5165753400736093,0.52,0.52,0.5039299228551406,0.8142890625,186.07712173461914,1.4445598125457764,2191.7421875,5.717132,0.5487804878048781,0.425,0.40845070422535207,0.47337278106508873,0.7272727272727272
SST-5,2300,AHSP-Max+Mean,789,0.5192102041343288,0.5192102041343287,0.52,0.52,0.50820112640727,0.8157187499999999,202.4683802127838,1.4225919246673584,2191.8671875,5.717132,0.5494505494505494,0.44897959183673464,0.4026845637583893,0.5057471264367817,0.6891891891891891
SST-5,2300,AHSP-Max+Mean,2024,0.5345798664023265,0.5345798664023265,0.54,0.54,0.5235635899566691,0.8109140625,234.96585083007812,1.4565622806549072,2199.2421875,5.717132,0.550561797752809,0.4768211920529802,0.4328358208955224,0.49411764705882355,0.718562874251497
SST-5,2300,AHSP-Max+Mean,1001,0.5121749510547092,0.5121749510547092,0.515,0.515,0.502388975903191,0.826109375,150.26837730407715,1.474407434463501,2339.43505859375,5.717132,0.5454545454545455,0.4375,0.40845070422535207,0.4823529411764706,0.6871165644171778
SST-5,2300,AHSP-Max+Attn,45,0.47428072119216313,0.4742807211921631,0.48,0.48,0.45442603408930526,0.8029296875,189.86903381347656,1.4892594814300537,2203.2548828125,5.717132,0.46153846153846156,0.29931972789115646,0.3945578231292517,0.508670520231214,0.7073170731707318
SST-5,2300,AHSP-Max+Attn,123,0.5258064141080019,0.525806414108002,0.53,0.53,0.5110314427796072,0.8080390625,195.63194012641907,1.443415641784668,2195.7548828125,5.717132,0.5766871165644172,0.3841059602649007,0.44025157232704404,0.4779874213836478,0.7500000000000001
SST-5,2300,AHSP-Max+Attn,789,0.5243771654858899,0.5243771654858898,0.525,0.525,0.512865869695429,0.816765625,205.649099111557,1.45005202293396,2194.0673828125,5.717132,0.5664739884393064,0.43055555555555564,0.41290322580645167,0.5139664804469274,0.697986577181208
SST-5,2300,AHSP-Max+Attn,2024,0.5283300644438218,0.5283300644438218,0.535,0.5349999999999999,0.5162592121778853,0.7979218749999999,247.2911820411682,1.4414114952087402,2204.1298828125,5.717132,0.55,0.4939759036144578,0.4,0.48837209302325585,0.7093023255813953
SST-5,2300,AHSP-Max+Attn,1001,0.5085205560477785,0.5085205560477783,0.515,0.515,0.49794251150009766,0.81125,190.54423594474792,1.462590217590332,2344.6650390625,5.717132,0.5341614906832298,0.47337278106508873,0.4153846153846154,0.44171779141104295,0.6779661016949152
SST-5,2300,AHSP-Mean+Attn,45,0.49560256723188845,0.49560256723188845,0.505,0.505,0.47485238312858313,0.8087031249999999,134.9775950908661,1.4866867065429688,2203.2548828125,5.717132,0.5306122448979592,0.31111111111111117,0.4275862068965517,0.5093167701863354,0.6993865030674846
SST-5,2300,AHSP-Mean+Attn,123,0.512519363759011,0.512519363759011,0.5175,0.5175000000000001,0.49636953532127476,0.8015625000000002,180.3873782157898,1.481858491897583,2195.7548828125,5.717132,0.5398773006134969,0.3937007874015748,0.4489795918367347,0.4657534246575342,0.7142857142857143
SST-5,2300,AHSP-Mean+Attn,789,0.49360855045743907,0.493608550457439,0.5075,0.5075,0.4745079248288593,0.8120859375,173.04359602928162,1.4895203113555908,2194.0673828125,5.717132,0.5894736842105263,0.44117647058823534,0.338235294117647,0.425,0.6741573033707865
SST-5,2300,AHSP-Mean+Attn,2024,0.524698567671271,0.524698567671271,0.5275,0.5275000000000001,0.5158667664229135,0.8187578124999998,139.89050912857056,1.4727811813354492,2203.9423828125,5.717132,0.5276073619631902,0.46511627906976744,0.44117647058823534,0.49079754601226994,0.6987951807228916
SST-5,2300,AHSP-Mean+Attn,1001,0.5202966437232794,0.5202966437232796,0.5225,0.5225,0.5108820406791098,0.803921875,194.9952690601349,1.4670071601867676,2344.6650390625,5.717132,0.5384615384615384,0.4366197183098592,0.48148148148148145,0.44871794871794873,0.6962025316455697
SST-5,2300,No-AHSP,45,0.4562563840826563,0.4562563840826563,0.47,0.47000000000000003,0.43633071611601154,0.8035390625,135.04491758346558,1.413435697555542,2155.06494140625,1.577605,0.448087431693989,0.2992125984251968,0.4457831325301205,0.41428571428571426,0.6739130434782609
SST-5,2300,No-AHSP,123,0.5228429112924372,0.5228429112924373,0.53,0.53,0.5107986041173043,0.8129609375000001,194.86511659622192,1.403658151626587,2145.25244140625,1.577605,0.5562913907284769,0.49056603773584906,0.40259740259740256,0.4473684210526316,0.717391304347826
SST-5,2300,No-AHSP,789,0.45675058424365994,0.45675058424365994,0.4875,0.4875,0.41900989182050413,0.823828125,118.67877197265625,1.415186882019043,2143.68994140625,1.577605,0.5235602094240838,0.4812834224598931,0.3089430894308943,0.27522935779816515,0.6947368421052632
SST-5,2300,No-AHSP,2024,0.5453093962026556,0.5453093962026557,0.55,0.55,0.536437989693862,0.8243359374999999,202.38667225837708,1.4207379817962646,2150.50244140625,1.577605,0.6127167630057804,0.4635761589403974,0.44871794871794873,0.5033112582781457,0.698224852071006
SST-5,2300,No-AHSP,1001,0.4748741433589439,0.474874143358944,0.4775,0.4774999999999999,0.46088381657073385,0.8068125,147.65387749671936,1.4283878803253174,2295.18408203125,1.577605,0.5128205128205128,0.3466666666666667,0.4117647058823529,0.4588235294117647,0.6442953020134228
SST-5,1150,AHSP-Full,45,0.45235834763386906,0.45235834763386906,0.4675,0.4675000000000001,0.4319998790132605,0.7321640625000001,155.2753450870514,1.438194751739502,2272.2470703125,6.89678,0.43055555555555564,0.4025157232704402,0.31645569620253167,0.4057971014492754,0.7064676616915423
SST-5,1150,AHSP-Full,123,0.5001779407871352,0.5001779407871352,0.5075,0.5075000000000001,0.48431817705179225,0.785390625,153.05682945251465,1.468132495880127,2196.0009765625,6.89678,0.49645390070921985,0.4731182795698925,0.35971223021582727,0.45569620253164556,0.7159090909090907
SST-5,1150,AHSP-Full,789,0.4999610005762275,0.4999610005762274,0.505,0.5050000000000001,0.4866744962210006,0.79234375,151.25694799423218,1.4846069812774658,2102.2138671875,6.89678,0.4444444444444445,0.46153846153846156,0.3829787234042554,0.5,0.7108433734939759
SST-5,1150,AHSP-Full,2024,0.48953961740054364,0.4895396174005437,0.495,0.495,0.47641802425532714,0.7728671874999999,156.59384393692017,1.496471881866455,2238.1513671875,6.89678,0.3971631205673759,0.49717514124293793,0.41830065359477125,0.425,0.7100591715976332
SST-5,1150,AHSP-Full,1001,0.4977143723422978,0.4977143723422978,0.515,0.515,0.4763085028588637,0.7692656250000001,154.06310606002808,1.4621310234069824,2274.1796875,6.89678,0.3709677419354839,0.54,0.42105263157894735,0.44303797468354433,0.7135135135135136
SST-5,1150,AHSP-OnlyMax,45,0.4213711115854622,0.4213711115854622,0.44,0.44000000000000006,0.391011154061107,0.746921875,153.18327713012695,1.458770990371704,2227.40673828125,4.537484,0.36842105263157887,0.2463768115942029,0.3013698630136986,0.5028571428571429,0.6878306878306878
SST-5,1150,AHSP-OnlyMax,123,0.5047548104766715,0.5047548104766715,0.515,0.515,0.49262274266554396,0.8066875,149.8377869129181,1.486668586730957,2151.34619140625,4.537484,0.47826086956521735,0.4943820224719101,0.42465753424657543,0.435374149659864,0.6910994764397906
SST-5,1150,AHSP-OnlyMax,789,0.4845086940764956,0.48450869407649555,0.5,0.5,0.46629003401850727,0.7874062499999999,149.88095474243164,1.4771804809570312,2056.6953125,4.537484,0.42105263157894735,0.5057471264367817,0.34920634920634924,0.4659090909090909,0.6806282722513088
SST-5,1150,AHSP-OnlyMax,2024,0.5084413907567097,0.5084413907567097,0.5175,0.5175,0.4924641312883107,0.7885624999999999,154.2246072292328,1.4384377002716064,2194.16162109375,4.537484,0.3666666666666667,0.5608465608465608,0.47741935483870973,0.4624277456647399,0.6748466257668712
SST-5,1150,AHSP-OnlyMax,1001,0.4939057311026689,0.49390573110266883,0.505,0.505,0.46979647853792356,0.7886796875,150.9474060535431,1.4835782051086426,2230.03857421875,4.537484,0.3739837398373983,0.502283105022831,0.393939393939394,0.4720496894409938,0.7272727272727272
SST-5,1150,AHSP-OnlyMean,45,0.4254389654802937,0.42543896548029364,0.435,0.43499999999999994,0.4029276397516702,0.7379140625,152.19135522842407,1.4518465995788574,2228.00537109375,4.537484,0.3555555555555555,0.348993288590604,0.3023255813953488,0.40993788819875776,0.7103825136612022
SST-5,1150,AHSP-OnlyMean,123,0.5191907723662942,0.5191907723662941,0.525,0.525,0.5050038390484964,0.7845625,149.65554285049438,1.4319138526916504,2151.34619140625,4.537484,0.4375,0.46560846560846564,0.45161290322580644,0.5098039215686274,0.7314285714285713
SST-5,1150,AHSP-OnlyMean,789,0.5117178325695177,0.5117178325695179,0.5175,0.5175,0.4920976933697975,0.78153125,148.07620906829834,1.443899154663086,2056.6953125,4.537484,0.4848484848484849,0.4842105263157894,0.3484848484848485,0.5240641711229946,0.7169811320754716
SST-5,1150,AHSP-OnlyMean,2024,0.4789108199912408,0.47891081999124085,0.4925,0.49250000000000005,0.46177616566041735,0.7732421875,153.27046012878418,1.4776296615600586,2194.16162109375,4.537484,0.3857142857142857,0.5084745762711864,0.3741007194244604,0.42038216560509556,0.7058823529411763
SST-5,1150,AHSP-OnlyMean,1001,0.49507478940314764,0.4950747894031477,0.5025,0.5025000000000001,0.47758301329604813,0.8070703124999999,133.01215767860413,1.4604406356811523,2230.03857421875,4.537484,0.38461538461538464,0.4867724867724868,0.40298507462686567,0.4972972972972973,0.7037037037037036
SST-5,1150,AHSP-OnlyAttn,45,0.43100772916250263,0.43100772916250263,0.44,0.44000000000000006,0.4084116656204256,0.7379140625,153.85819792747498,1.483276605606079,2238.42578125,4.537484,0.3636363636363637,0.3624161073825503,0.2988505747126437,0.41975308641975306,0.7103825136612022
SST-5,1150,AHSP-OnlyAttn,123,0.5199931065043512,0.5199931065043512,0.525,0.525,0.5062600830318751,0.7823046875000002,151.80986332893372,1.4446380138397217,2160.767578125,4.537484,0.4444444444444444,0.47567567567567565,0.44171779141104295,0.5098039215686274,0.7283236994219653
SST-5,1150,AHSP-OnlyAttn,789,0.5092345783814374,0.5092345783814375,0.515,0.5149999999999999,0.4900725312454909,0.7818359375,149.24179077148438,1.461500883102417,2064.24560546875,4.537484,0.4848484848484849,0.4842105263157894,0.3484848484848485,0.5161290322580645,0.7125
SST-5,1150,AHSP-OnlyAttn,2024,0.478331817906286,0.478331817906286,0.4925,0.4924999999999999,0.46096482260730015,0.7730078125000001,154.24798035621643,1.4517168998718262,2203.0244140625,4.537484,0.3851851851851852,0.5111111111111112,0.3829787234042554,0.41025641025641024,0.7021276595744681
SST-5,1150,AHSP-OnlyAttn,1001,0.49531442439170653,0.4953144243917065,0.5025,0.5025,0.4792327348535933,0.8074765625,134.39530634880066,1.4475369453430176,2236.189453125,4.537484,0.4,0.49197860962566836,0.40298507462686567,0.4864864864864864,0.6951219512195121
SST-5,1150,AHSP-Max+Mean,45,0.4450539037275595,0.44505390372755954,0.4575,0.4574999999999999,0.4241971134694214,0.7614921874999999,153.2141306400299,1.4453046321868896,2245.78564453125,5.717132,0.39160839160839156,0.3435582822085889,0.33121019108280253,0.44755244755244755,0.7113402061855669
SST-5,1150,AHSP-Max+Mean,123,0.48898848059658884,0.48898848059658884,0.49,0.49000000000000005,0.47591750132097993,0.7911171875,150.80336475372314,1.415982961654663,2170.90869140625,5.717132,0.5100671140939598,0.4235294117647059,0.34838709677419355,0.4720496894409938,0.6909090909090909
SST-5,1150,AHSP-Max+Mean,789,0.4901502188648328,0.49015021886483284,0.505,0.5050000000000001,0.47335594983684065,0.7974765625,148.84487414360046,1.5034723281860352,2074.451171875,5.717132,0.48407643312101906,0.5027932960893855,0.35384615384615387,0.4225352112676056,0.6875000000000001
SST-5,1150,AHSP-Max+Mean,2024,0.4760602188054179,0.47606021880541793,0.4825,0.48250000000000004,0.4581961419684741,0.7684765625000001,154.51256728172302,1.447192668914795,2213.72998046875,5.717132,0.3857142857142857,0.4751381215469613,0.35211267605633806,0.4444444444444445,0.7228915662650603
SST-5,1150,AHSP-Max+Mean,1001,0.5015277306498083,0.5015277306498082,0.515,0.515,0.48276271272092747,0.7698671875,150.90504217147827,1.4884557723999023,2250.16357421875,5.717132,0.38759689922480617,0.5454545454545454,0.40601503759398494,0.4534883720930233,0.7150837988826817
SST-5,1150,AHSP-Max+Attn,45,0.4504837591843779,0.45048375918437783,0.4625,0.4625,0.43004963608946245,0.7613359375,155.1725296974182,1.486476182937622,2256.0458984375,5.717132,0.39160839160839156,0.34567901234567905,0.34177215189873417,0.4583333333333333,0.7150259067357512
SST-5,1150,AHSP-Max+Attn,123,0.4895094807084622,0.48950948070846223,0.49,0.49000000000000005,0.47769771453398135,0.7919609375000001,152.40447759628296,1.5091328620910645,2177.64453125,5.717132,0.5100671140939598,0.4235294117647059,0.358974358974359,0.4720496894409938,0.6829268292682926
SST-5,1150,AHSP-Max+Attn,789,0.48783970920499764,0.48783970920499753,0.5025,0.5025000000000001,0.4715146933585019,0.7978125,150.31351494789124,1.4633221626281738,2083.11083984375,5.717132,0.4875,0.48863636363636365,0.35658914728682173,0.4225352112676056,0.6839378238341969
SST-5,1150,AHSP-Max+Attn,2024,0.4759247633460662,0.47592476334606615,0.4875,0.4875,0.4576221839500062,0.7741640624999999,155.00022649765015,1.4565072059631348,2223.1201171875,5.717132,0.4751381215469613,0.4230769230769231,0.35658914728682173,0.40259740259740256,0.7222222222222223
SST-5,1150,AHSP-Max+Attn,1001,0.5034378942412552,0.5034378942412553,0.5175,0.5175,0.48266040490161083,0.769359375,152.2646360397339,1.4716260433197021,2256.4951171875,5.717132,0.3622047244094488,0.5454545454545454,0.4714285714285714,0.4295302013422819,0.7085714285714285
SST-5,1150,AHSP-Mean+Attn,45,0.4418991472444553,0.4418991472444553,0.4625,0.4625,0.41394118623076415,0.7620703125,137.04187774658203,1.5050685405731201,2256.0458984375,5.717132,0.4378698224852071,0.37804878048780494,0.2622950819672132,0.41333333333333333,0.717948717948718
SST-5,1150,AHSP-Mean+Attn,123,0.4819419828260008,0.48194198282600076,0.49,0.49000000000000005,0.467155007893923,0.7713203125,151.7998185157776,1.4561591148376465,2175.8583984375,5.717132,0.4113475177304965,0.3841059602649007,0.39751552795031053,0.5088757396449705,0.7078651685393258
SST-5,1150,AHSP-Mean+Attn,789,0.4881510614139685,0.4881510614139685,0.49,0.49000000000000005,0.47467285636847145,0.7635078125,149.15402555465698,1.4442508220672607,2083.11083984375,5.717132,0.4242424242424242,0.39506172839506176,0.41463414634146345,0.5189189189189188,0.6878980891719745
SST-5,1150,AHSP-Mean+Attn,2024,0.4723207122449236,0.47232071224492356,0.4975,0.49750000000000005,0.4326385153682356,0.8000468749999999,129.20930528640747,1.4535760879516602,2223.1201171875,5.717132,0.4539007092198582,0.5142857142857142,0.2280701754385965,0.4370860927152318,0.7282608695652174
SST-5,1150,AHSP-Mean+Attn,1001,0.4920575431275904,0.4920575431275904,0.4925,0.4925,0.4783030814196832,0.7846875,135.08202934265137,1.4575231075286865,2256.4951171875,5.717132,0.42372881355932207,0.4720496894409938,0.41935483870967744,0.4659090909090909,0.679245283018868
SST-5,1150,No-AHSP,45,0.4078454436188307,0.4078454436188306,0.435,0.43499999999999994,0.3728957766990956,0.74375,150.2111406326294,1.4349026679992676,2186.4541015625,1.577605,0.247787610619469,0.44086021505376344,0.2709677419354839,0.4,0.6796116504854369
SST-5,1150,No-AHSP,123,0.5248578356829701,0.5248578356829701,0.53,0.53,0.5132149324499964,0.8144765625,147.43231534957886,1.40828275680542,2109.4052734375,1.577605,0.4888888888888889,0.4855491329479769,0.4294478527607362,0.4900662251655629,0.7303370786516853
SST-5,1150,No-AHSP,789,0.4856515619933773,0.4856515619933773,0.4975,0.49749999999999994,0.4665373709977093,0.7825624999999999,145.87740898132324,1.433182716369629,2016.29443359375,1.577605,0.4,0.5303867403314916,0.348993288590604,0.45614035087719296,0.6927374301675978
SST-5,1150,No-AHSP,2024,0.46431364404162334,0.4643136440416233,0.475,0.475,0.44344406979632317,0.7917500000000001,151.630695104599,1.417414903640747,2150.3916015625,1.577605,0.3125,0.4766839378238342,0.37762237762237766,0.46428571428571425,0.6904761904761905
SST-5,1150,No-AHSP,1001,0.46405822944846287,0.4640582294484629,0.4825,0.48250000000000004,0.4420235043316805,0.7859140625000001,148.52749919891357,1.4114573001861572,2189.8251953125,1.577605,0.35658914728682173,0.53,0.3453237410071942,0.410958904109589,0.6774193548387097
